ID	NumUnique	PopUniq	Nom_Pop	Assigned	Sexe	Year	Cohorte	NGS-SSsp2210	NGS-SSsp2210-b	NGS-SsaD486	NGS-SsaD486-b	Ssa-1.7	Ssa-1.7-b	Ssa-10.1	Ssa-10.1-b	Ssa-10.2	Ssa-10.2-b	Ssa-11.2	Ssa-11.2-b	Ssa-11.3	Ssa-11.3-b	Ssa-11.5	Ssa-11.5-b	Ssa-11.8	Ssa-11.8-b	Ssa-12.5	Ssa-12.5-b	Ssa-13.8	Ssa-13.8-b	Ssa-14.2	Ssa-14.2-b	Ssa-14.3	Ssa-14.3-b	Ssa-14.5	Ssa-14.5-b	Ssa-14.6	Ssa-14.6-b	Ssa-14.8	Ssa-14.8-b	Ssa-15.1	Ssa-15.1-b	Ssa-15.3	Ssa-15.3-b	Ssa-15.7	Ssa-15.7-b	Ssa-17.1	Ssa-17.1-b	Ssa-18.7	Ssa-18.7-b	Ssa-19.1	Ssa-19.1-b	Ssa-19.2	Ssa-19.2-b	Ssa-19.3	Ssa-19.3-b	Ssa-2.1	Ssa-2.1-b	Ssa-2.2	Ssa-2.2-b	Ssa-2.7	Ssa-2.7-b	Ssa-20.2	Ssa-20.2-b	Ssa-21.2	Ssa-21.2-b	Ssa-22.5	Ssa-22.5-b	Ssa-22.9	Ssa-22.9-b	Ssa-22.d31	Ssa-22.d31-b	Ssa-25.11	Ssa-25.11-b	Ssa-25.2	Ssa-25.2-b	Ssa-26.1	Ssa-26.1-b	Ssa-4.d44	Ssa-4.d44-b	Ssa-5.2	Ssa-5.2-b	Ssa-6.2	Ssa-6.2-b	Ssa-7.12	Ssa-7.12-b	Ssa-9.3	Ssa-9.3-b	Ssa-9.8	Ssa-9.8-b
23R545	1965	1	Romaine	non	M	2023	2020	25	45	52	52	46	46	28	40	48	57	49	49	57	66	46	46	64	73	69	72	42	42	42	48	64	64	39	42	42	45	66	66	46	46	65	77	73	73	55	67	68	71	62	62	38	38	49	55	34	34	35	35	34	37	42	42	78	78	62	68	64	67	50	50	39	39	51	51	33	33	35	35	43	49	46	49	0	0	40	37	31	37
23R547	1966	2	Puyjalon	non	M	2023	2021	45	45	36	40	46	49	28	40	51	51	43	73	54	54	46	46	73	73	69	69	0	0	42	60	64	64	36	36	45	45	60	63	43	46	62	68	55	76	46	55	68	77	56	62	38	38	55	55	28	34	35	41	16	34	42	42	60	81	65	71	61	64	0	0	39	39	42	51	33	33	0	0	43	49	40	46	45	45	37	40	31	31
24R0001	1967	1	Romaine	non	F	2024	2021	25	25	52	52	46	52	28	40	57	57	49	49	54	66	46	46	73	73	69	69	42	42	42	42	64	64	36	39	45	45	57	66	46	46	53	77	64	73	55	67	71	71	56	83	38	41	55	55	28	34	35	35	34	43	0	0	78	81	68	68	64	64	56	56	39	39	36	36	33	33	35	35	43	43	46	46	45	45	16	40	31	37
24R0002	1968	2	Puyjalon	non	M	2024	2021	25	45	32	56	49	55	28	40	45	51	49	73	57	57	46	46	64	73	69	69	42	48	42	60	64	70	39	39	42	45	63	66	49	49	53	62	64	64	55	64	71	71	62	65	38	38	55	55	34	34	35	35	16	43	15	42	60	60	71	71	64	64	50	50	39	39	42	51	33	54	37	39	49	49	40	40	45	51	37	40	31	31
24R0003	1969	2	Puyjalon	non	M	2024	2021	25	45	32	56	46	49	28	40	51	51	49	73	54	54	37	49	70	73	69	72	42	42	42	54	64	70	36	39	45	45	60	66	46	46	49	65	73	79	64	64	71	71	56	59	38	38	52	55	28	37	35	35	34	43	0	0	60	60	56	59	61	64	54	56	39	39	42	51	33	33	35	37	49	49	40	46	45	45	37	37	31	37
24R0004	1970	2	Puyjalon	oui	M	2024	2021	25	37	32	40	46	55	28	40	51	57	43	58	54	63	37	46	64	73	63	69	42	42	42	60	64	64	39	39	45	45	66	66	43	49	53	53	64	73	46	64	71	77	59	62	38	41	52	55	28	34	35	35	34	43	0	0	78	78	65	80	61	64	50	50	39	39	42	51	48	54	39	39	49	49	40	40	30	45	37	37	28	31
24R0006	1971	2	Puyjalon	non	M	2024	2021	37	45	36	52	49	49	37	40	45	51	49	73	54	54	37	37	73	73	69	69	42	42	42	60	64	70	36	39	42	45	66	69	43	49	62	62	64	76	55	55	68	68	56	62	38	38	52	55	34	34	35	35	16	37	15	39	78	81	71	80	64	64	50	50	39	51	42	42	33	48	35	37	49	49	40	40	36	45	37	37	31	37
24R0008	1972	2	Puyjalon	oui	F	2024	2021	25	45	40	40	49	52	37	40	51	51	58	73	54	54	37	46	64	73	69	69	42	42	36	42	64	70	36	39	45	45	57	66	43	46	49	86	73	79	46	46	71	71	62	83	38	38	52	55	34	34	35	41	31	34	15	45	75	78	68	80	64	67	56	56	39	39	36	36	48	57	35	37	43	49	46	46	30	45	40	40	31	31
24R0010	1973	2	Puyjalon	oui	M	2024	2020	25	65	40	40	49	52	28	37	48	51	58	58	54	63	37	46	64	73	69	69	42	42	42	54	64	64	36	36	42	42	60	63	43	43	53	56	73	79	46	64	68	71	56	62	38	38	49	55	34	34	35	35	34	34	0	0	60	78	65	80	64	70	50	54	39	39	42	42	33	57	35	35	43	49	40	46	30	36	37	40	37	37
24R0011	1974	2	Puyjalon	oui	F	2024	2021	25	25	52	52	49	55	37	40	48	51	43	73	54	63	46	46	73	73	69	72	42	42	54	60	64	64	36	39	45	45	60	66	43	49	62	65	73	73	46	46	68	77	65	83	38	38	55	55	34	34	41	41	16	34	15	42	78	78	56	59	61	67	50	54	39	51	36	51	33	33	35	37	43	43	40	46	45	51	37	40	34	37
24R0012	1975	1	Romaine	non	M	2024	2021	25	45	52	52	46	52	40	40	51	57	73	73	66	66	46	46	73	73	69	72	42	42	42	42	64	64	36	39	45	48	57	66	43	46	62	65	73	73	55	58	68	68	56	62	38	38	49	55	34	34	35	38	16	43	0	0	60	78	62	80	64	67	56	58	39	39	51	51	48	66	35	35	49	49	46	46	45	45	37	37	31	34
24R0013	1976	2	Puyjalon	oui	F	2024	2020	37	65	32	52	49	55	28	40	45	57	43	58	54	66	37	37	64	73	63	69	42	42	42	60	64	70	39	39	45	45	66	66	43	43	53	65	73	73	46	55	68	71	56	56	38	41	55	55	37	37	35	41	43	46	15	42	78	78	59	65	61	61	50	50	39	39	36	51	33	57	37	39	49	49	40	46	30	45	37	40	31	34
24R0015	1977	2	Puyjalon	oui	M	2024	2021	25	65	40	52	52	55	37	40	48	51	58	73	54	63	46	46	64	73	69	72	42	48	42	60	64	70	36	39	42	45	57	66	49	49	62	65	64	73	46	46	71	77	56	56	38	41	55	55	34	34	35	35	34	34	15	42	78	78	56	80	61	64	50	50	39	39	36	42	33	33	35	35	43	49	40	40	36	45	37	46	34	37
24R0016	1978	2	Puyjalon	oui	M	2024	2022	25	37	32	36	55	55	37	37	48	54	49	73	54	54	37	37	64	73	69	72	42	48	42	54	67	70	36	39	42	45	60	66	43	46	53	53	64	73	46	55	68	71	56	62	38	41	52	55	34	34	35	38	37	43	45	45	78	78	65	71	67	67	50	50	39	39	36	51	48	57	35	37	49	49	40	46	36	45	37	40	31	37
24R0018	1979	2	Puyjalon	non	M	2024	2021	25	37	36	40	49	49	28	37	51	51	43	49	57	63	37	37	64	73	69	72	42	48	42	60	64	67	36	36	45	45	57	60	46	49	53	56	64	73	64	64	71	71	56	83	38	38	55	55	28	34	35	44	37	37	48	48	60	72	65	80	58	70	50	56	39	48	42	51	57	60	35	39	49	49	40	46	45	45	37	37	34	37
24R0019	1980	2	Puyjalon	non	M	2024	2022	25	49	40	40	52	55	28	37	51	51	58	73	54	63	37	37	73	73	69	69	42	48	42	54	64	64	36	39	42	45	60	66	46	49	53	62	64	73	46	55	71	71	56	62	38	38	55	55	34	34	35	38	34	43	0	0	78	78	65	68	61	70	50	54	39	39	42	51	33	33	35	37	49	49	40	46	30	45	37	40	31	37
24R0021	1981	2	Puyjalon	non	M	2024	#VALEUR!	25	41	40	40	46	55	40	43	48	51	49	73	54	63	37	37	64	73	69	72	42	42	42	60	64	64	36	39	45	45	57	66	43	49	62	62	64	73	46	55	77	77	56	65	38	38	49	52	28	34	35	35	37	37	45	45	60	75	59	80	64	64	54	54	39	39	42	42	33	33	35	37	49	49	40	46	36	45	37	40	31	37
24R0022	1982	2	Puyjalon	non	F	2024	2021	25	45	40	40	46	52	37	40	48	51	58	70	57	63	46	49	64	73	69	69	42	42	42	42	64	70	36	39	45	45	60	66	46	49	62	65	64	79	46	64	68	71	62	83	38	41	52	55	34	34	35	38	43	43	X	X	60	60	65	80	64	64	54	56	39	39	51	51	54	57	35	37	49	49	40	46	45	45	37	37	31	31
24R0024	1983	2	Puyjalon	non	F	2024	2021	45	49	32	36	52	55	37	37	51	51	49	49	54	63	37	46	64	73	63	69	42	48	42	54	67	70	36	36	45	45	57	60	43	49	53	53	64	64	46	64	68	71	62	83	38	38	55	55	34	34	35	41	16	34	0	0	60	78	80	80	58	64	50	56	39	39	36	42	33	33	39	39	49	49	40	40	45	45	37	40	31	37
24R0025	1984	2	Puyjalon	non	F	2024	#VALEUR!	25	25	32	40	49	49	37	40	51	51	43	43	54	63	37	46	73	73	69	72	42	42	42	54	64	67	36	36	42	45	57	60	43	49	53	56	64	79	46	64	71	71	59	62	38	41	52	55	34	34	35	35	31	34	15	42	60	75	80	80	64	64	50	56	39	48	51	51	33	33	37	39	49	49	40	40	45	45	37	40	37	37
24R0026	1985	2	Puyjalon	oui	F	2024	2022	25	45	36	40	55	55	37	37	48	51	49	73	54	63	37	46	64	73	69	72	42	42	42	54	64	70	36	36	42	45	60	69	43	43	53	56	73	79	46	46	71	71	56	62	38	41	52	55	34	34	35	38	37	43	39	42	78	78	65	71	64	67	50	50	39	39	42	51	54	57	35	37	49	49	40	46	36	45	37	40	31	31
24R0027	1986	1	Romaine	non	F	2024	2021	41	45	40	40	46	52	28	28	48	48	49	70	42	54	46	46	64	73	60	69	42	42	42	42	67	70	39	42	45	45	66	66	46	46	56	86	61	73	64	64	68	77	56	56	41	41	55	55	28	28	44	44	37	37	15	42	60	60	68	83	61	61	50	56	39	51	51	51	48	57	33	35	49	49	40	40	36	48	37	37	31	31
24R0028	1987	2	Puyjalon	non	F	2024	2021	25	49	36	56	55	55	37	40	45	51	58	58	54	54	37	37	64	73	69	69	42	48	54	54	64	64	36	36	45	45	57	60	43	46	53	53	73	73	46	46	68	71	62	62	38	38	55	55	34	34	35	41	37	43	15	42	60	78	65	80	64	67	50	50	39	39	51	57	57	57	35	37	49	49	40	46	45	45	37	37	31	37
24R0030	1988	2	Puyjalon	non	M	2024	2021	25	25	40	52	49	55	40	40	45	51	49	73	54	63	37	46	73	73	69	69	42	48	42	54	64	64	39	39	45	45	66	66	43	46	53	53	64	73	46	64	68	68	56	62	38	38	55	55	28	34	35	41	37	37	45	45	78	81	65	80	58	64	50	56	39	39	42	42	54	57	35	37	49	49	40	46	30	45	37	37	31	34
24R0033	1989	2	Puyjalon	non	F	2024	2021	25	25	32	40	55	55	28	37	45	48	73	73	54	54	37	46	64	64	69	69	42	42	42	60	64	70	36	36	45	45	60	69	46	49	49	53	67	73	46	64	68	68	56	56	41	41	52	52	34	34	35	35	16	37	42	42	75	78	65	65	67	67	50	50	39	39	36	51	48	48	35	37	43	49	46	46	45	45	40	40	31	34
24R0035	1990	1	Romaine	non	F	2024	2022	45	45	52	52	49	52	28	40	51	51	58	73	42	66	46	46	64	73	69	69	42	42	42	42	64	64	21	39	45	48	60	66	46	46	56	77	64	73	43	58	68	71	56	62	38	38	55	55	34	37	35	35	37	40	0	0	78	78	62	80	67	67	50	58	39	39	42	51	33	48	35	35	49	49	46	46	45	45	37	40	31	34
24R0037	1991	2	Puyjalon	oui	M	2024	2022	25	37	32	36	55	55	28	37	48	54	49	73	54	54	37	37	64	73	69	72	42	42	42	54	64	70	36	39	42	45	60	66	43	46	53	53	64	73	46	64	71	71	56	62	38	41	52	55	34	34	35	35	31	37	45	45	78	78	65	71	64	67	50	50	39	39	36	51	48	57	35	37	49	49	40	46	36	45	37	37	31	37
24R0039	1992	2	Puyjalon	non	F	2024	2022	25	45	40	40	49	52	28	37	48	51	58	76	54	54	37	49	73	73	69	69	42	42	42	54	70	70	39	42	45	45	66	69	43	46	53	62	55	55	46	64	71	77	56	74	38	41	49	55	34	37	29	44	37	46	0	0	78	78	59	59	67	67	54	56	39	57	42	51	33	33	37	37	49	49	46	46	45	45	37	37	31	34
24R0040	1993	2	Puyjalon	oui	M	2024	2022	45	45	40	40	55	55	28	43	51	51	49	73	54	66	46	46	73	73	69	69	42	48	42	60	64	64	39	39	45	45	66	66	43	49	53	53	73	79	64	64	71	71	56	62	38	41	49	55	34	34	35	41	37	43	39	39	60	78	56	71	61	64	50	50	39	39	36	42	33	33	35	37	49	49	40	46	45	45	46	46	31	37
24R0041	1994	2	Puyjalon	non	F	2024	2021	45	65	36	52	52	55	28	28	51	51	49	73	54	57	37	37	64	64	69	69	42	42	42	42	70	70	36	39	45	45	57	66	43	43	53	62	61	73	46	55	68	68	62	62	38	38	52	55	28	34	35	35	34	37	15	42	60	60	65	71	64	67	50	54	39	51	51	51	33	57	35	39	43	43	46	46	30	45	37	40	31	34
24R0043	1995	2	Puyjalon	oui	F	2024	2022	49	49	40	52	52	55	40	40	51	51	49	58	54	54	37	46	64	73	69	69	48	48	54	54	64	67	36	36	45	45	57	60	49	49	53	53	64	73	67	67	71	71	56	62	38	38	55	55	34	37	35	35	43	43	39	39	60	81	59	80	58	61	50	54	39	39	42	51	57	57	39	39	49	49	40	46	30	45	37	37	37	37
24R0044	1996	2	Puyjalon	oui	F	2024	2022	25	45	32	40	49	52	37	40	48	51	73	73	57	63	46	49	64	73	69	69	42	42	42	42	64	64	36	39	45	45	57	66	49	49	53	62	64	67	46	55	68	71	56	83	38	41	52	55	34	34	35	35	43	43	15	42	60	60	80	80	64	67	54	56	39	39	48	51	33	54	37	37	49	49	46	46	30	45	37	46	31	31
24R0045	1997	2	Puyjalon	non	F	2024	2021	25	45	36	40	52	55	28	40	51	51	49	49	54	63	37	46	73	73	63	69	42	42	60	60	70	70	39	39	42	42	66	66	43	49	62	68	73	79	46	55	68	71	56	56	38	38	52	52	28	34	35	41	37	43	42	42	78	78	80	80	58	64	50	56	39	48	36	42	57	57	37	39	49	49	40	46	30	45	37	40	31	34
24R0047	1998	2	Puyjalon	non	F	2024	2022	45	45	40	40	52	52	28	40	48	51	49	73	54	63	46	49	73	73	69	69	42	48	54	54	64	70	36	39	42	42	60	66	43	49	53	62	73	73	46	64	68	71	62	86	38	38	55	55	34	37	41	41	16	34	0	0	60	78	65	80	64	67	50	50	39	39	42	51	33	54	35	37	49	49	40	46	30	30	40	46	34	37
24R0049	1999	2	Puyjalon	non	F	2024	2022	45	45	40	52	49	55	37	40	48	51	49	73	57	63	46	46	73	73	69	69	42	42	42	42	67	70	39	42	45	45	66	66	46	49	53	65	64	73	43	46	71	71	56	62	38	41	55	55	28	28	35	38	16	43	15	42	78	78	59	68	64	67	54	56	39	39	42	51	33	51	37	37	49	49	40	46	45	45	37	37	31	34
24R0050	2000	2	Puyjalon	oui	F	2024	2021	45	45	40	40	49	55	37	43	51	51	58	73	54	54	37	46	64	73	69	69	42	42	36	54	64	64	36	39	45	45	60	66	46	46	49	65	67	73	46	46	71	77	56	83	38	41	52	52	34	34	35	41	31	34	15	42	75	78	68	80	64	67	56	56	39	39	36	42	48	57	37	39	49	49	40	46	30	45	37	40	31	31
24R0051	2001	2	Puyjalon	oui	M	2024	2021	25	49	36	40	55	55	28	40	51	51	73	73	57	63	46	46	64	73	69	72	42	42	42	42	64	64	21	36	45	45	60	60	46	49	53	53	64	64	46	64	68	71	56	62	38	38	49	55	34	34	35	35	16	34	39	39	60	78	71	80	64	67	50	56	39	39	51	51	54	54	35	37	49	49	40	46	36	45	37	40	31	34
24R0052	2002	2	Puyjalon	oui	F	2024	2022	45	45	40	52	55	55	28	43	51	51	58	73	54	54	46	46	64	64	69	69	42	48	42	54	64	70	36	39	45	45	66	69	49	49	53	62	64	79	46	46	71	71	56	62	38	41	52	55	34	34	35	35	37	37	39	39	75	78	71	80	64	64	50	50	39	39	42	51	33	33	35	37	49	49	46	46	45	45	46	46	31	34
24R0054	2003	2	Puyjalon	non	M	2024	2022	25	25	36	52	52	52	28	40	51	51	73	73	54	63	37	46	64	64	69	69	42	42	42	60	64	64	36	39	42	45	63	66	43	49	53	62	73	76	46	46	71	71	56	62	38	41	49	55	34	34	35	38	43	43	45	45	75	75	56	71	61	64	50	54	39	39	36	42	48	54	35	39	49	49	40	46	45	51	40	46	31	34
24R0055	2004	2	Puyjalon	non	F	2024	2022	25	45	36	40	52	55	28	37	51	51	49	73	54	57	37	46	73	73	69	72	42	42	54	60	64	64	36	36	45	45	60	69	46	46	49	53	73	79	46	55	71	77	62	62	38	38	52	55	34	34	35	41	16	34	39	39	60	78	59	71	64	67	50	50	39	39	36	42	48	57	35	35	49	49	40	46	36	45	37	40	31	31
24R0057	2005	2	Puyjalon	non	F	2024	2022	41	45	40	56	49	55	37	37	48	51	58	73	51	54	37	46	73	73	69	69	42	42	54	60	64	67	36	36	45	45	60	69	43	49	62	62	64	76	55	64	68	68	62	62	38	38	52	55	34	34	35	35	43	43	45	45	78	81	71	71	64	64	50	54	39	39	36	42	48	66	35	37	49	49	40	46	36	45	37	37	31	37
24R0058	2006	2	Puyjalon	non	F	2024	#VALEUR!	25	45	36	56	49	55	37	40	51	51	49	49	57	57	37	37	64	73	69	69	42	48	42	42	64	70	36	39	45	45	57	66	46	49	53	53	64	73	46	46	68	71	56	56	38	38	55	55	34	34	35	35	37	46	42	42	60	60	59	80	64	64	50	54	39	39	36	42	33	33	35	37	43	49	40	46	30	45	37	40	31	34
24R0060	2007	2	Puyjalon	non	M	2024	2021	25	25	40	40	52	55	28	37	51	54	49	73	57	63	37	46	64	73	69	72	42	42	42	60	64	64	36	36	45	45	57	63	46	49	53	53	64	73	46	64	71	71	56	62	38	38	49	55	34	34	35	35	34	43	0	0	60	60	80	80	58	67	50	58	39	48	42	51	33	57	37	39	49	49	40	40	30	45	37	40	31	37
24R0061	2008	2	Puyjalon	non	F	2024	#VALEUR!	37	45	36	56	49	55	28	28	51	51	49	58	51	54	37	46	73	73	69	69	42	48	42	60	64	64	21	42	42	45	60	63	43	49	56	62	79	79	46	64	68	71	56	83	38	38	52	55	28	34	35	41	43	43	45	45	60	81	59	65	64	64	50	50	39	39	42	42	48	57	35	39	49	49	40	46	45	45	40	40	37	37
24R0062	2009	2	Puyjalon	oui	F	2024	2021	25	25	32	52	55	55	28	28	48	51	49	58	57	57	37	49	73	73	69	69	42	42	42	60	64	64	21	36	45	45	60	63	46	49	X	X	64	79	46	55	68	71	62	62	38	38	49	55	28	34	35	41	16	31	39	39	60	78	71	80	64	67	50	56	39	51	36	51	54	57	35	35	43	49	40	40	36	45	40	46	Unscored	Unscored
24R0064	2010	1	Romaine	non	F	2024	2022	45	45	52	52	46	52	40	40	51	51	73	73	63	63	37	46	64	73	69	69	42	42	42	42	64	64	36	39	45	45	57	69	46	46	65	77	67	73	43	58	68	71	56	80	38	38	49	52	28	34	35	35	34	43	0	0	60	60	65	80	64	67	50	56	39	39	36	51	33	33	35	35	43	49	40	49	30	45	40	40	31	37
24R0066	2011	2	Puyjalon	oui	M	2024	2022	25	45	36	40	55	55	37	43	51	51	73	73	54	63	37	37	73	73	69	72	42	48	42	54	64	67	36	36	42	45	57	60	49	49	53	86	79	79	46	64	71	71	56	62	38	38	55	55	34	34	35	41	16	43	15	42	78	78	65	80	64	64	50	54	39	39	42	51	33	57	35	39	49	49	40	46	30	51	37	37	34	37
24R0069	2012	2	Puyjalon	non	M	2024	#VALEUR!	25	37	40	40	52	55	37	37	51	51	58	73	54	54	37	49	64	73	69	72	42	48	42	54	64	70	39	39	42	45	66	66	46	46	49	49	73	73	46	55	71	71	56	56	38	41	52	55	34	34	35	35	31	43	0	0	60	75	71	80	64	64	50	50	39	39	42	48	48	57	35	37	49	49	40	46	36	45	37	37	34	37
24R0070	2013	2	Puyjalon	non	F	2024	2021	37	45	36	52	49	52	28	37	51	51	73	73	54	63	37	46	64	73	69	69	42	48	42	42	70	70	39	39	42	45	66	66	49	49	53	53	73	76	46	46	68	68	62	83	38	38	52	55	34	34	35	41	16	37	15	42	60	60	56	80	67	67	50	50	39	51	36	57	33	33	35	37	49	49	40	46	30	45	37	46	31	31
24R0072	2014	2	Puyjalon	non	F	2024	2021	25	45	40	40	46	52	40	40	48	51	73	73	54	63	37	37	64	70	69	69	42	48	42	42	64	70	36	42	45	45	60	69	46	49	62	65	64	79	55	64	68	71	56	62	38	41	55	55	34	34	35	38	37	43	15	42	60	60	65	83	64	64	54	56	39	39	42	51	33	33	35	37	49	49	40	40	36	45	37	40	31	37
24R0073	2015	2	Puyjalon	non	M	2024	2021	37	45	52	52	49	52	28	40	51	57	73	73	54	63	37	46	64	73	69	69	42	42	42	54	70	70	39	39	45	45	66	66	49	49	53	62	76	79	46	46	68	68	83	83	38	38	52	55	34	34	35	41	16	37	0	0	60	60	56	65	64	67	50	50	39	51	36	57	33	33	37	37	49	49	40	40	45	45	40	46	31	37
24R0075	2016	2	Puyjalon	non	F	2024	2022	25	49	40	40	52	52	28	37	51	51	49	58	54	54	37	46	64	73	69	69	42	48	54	54	64	64	36	36	45	45	60	60	46	49	53	62	73	79	58	58	71	71	62	62	38	38	49	55	34	34	38	41	34	34	39	39	60	78	65	80	64	64	50	54	39	39	42	51	33	57	37	37	49	49	46	46	45	45	37	40	31	31
24R0076	2017	2	Puyjalon	oui	M	2024	2022	25	45	32	32	55	55	37	37	48	51	49	73	54	63	37	46	64	73	69	72	42	42	42	54	64	70	36	36	42	45	60	69	43	43	53	56	73	79	46	64	68	71	56	62	38	41	52	55	34	34	35	38	37	43	X	X	78	78	65	71	64	67	50	50	39	39	42	51	54	57	35	37	49	49	40	46	36	45	37	40	31	31
24R0078	2018	2	Puyjalon	non	F	2024	2022	25	37	36	52	49	52	37	40	51	51	43	73	54	54	37	49	64	64	69	69	48	48	42	60	64	70	36	39	42	42	66	69	43	49	53	62	64	79	46	64	68	71	56	62	38	38	52	55	28	34	35	35	31	37	45	45	60	78	56	59	64	67	50	50	39	39	36	42	33	57	35	37	43	49	40	46	45	51	37	37	31	31
24R0079	2019	2	Puyjalon	non	F	2024	2022	25	45	32	36	46	55	28	28	51	51	58	73	57	57	46	49	64	73	69	69	42	48	42	54	64	70	33	36	45	45	60	66	43	49	53	53	67	73	46	46	71	71	56	80	38	41	49	55	28	34	35	41	34	34	0	0	60	60	65	65	67	70	50	54	39	39	36	36	54	54	35	37	43	49	46	46	45	45	40	40	34	34
24R0080	2020	2	Puyjalon	non	M	2024	2022	25	45	40	56	49	52	28	37	48	51	49	73	54	57	37	46	73	73	69	72	42	48	54	60	64	67	36	36	45	45	60	60	46	49	53	62	64	79	46	55	68	71	62	62	38	38	52	55	34	34	35	41	16	34	39	39	78	78	65	71	64	64	50	50	39	39	36	42	48	57	35	37	49	49	40	46	45	45	37	40	31	31
24R0081	2021	2	Puyjalon	non	F	2024	2021	37	45	40	56	49	52	28	37	51	51	49	73	54	57	37	37	64	73	69	69	42	42	42	60	64	70	21	36	45	45	60	60	46	49	49	53	64	73	46	46	71	71	56	62	38	38	49	55	28	34	35	38	34	37	0	0	60	78	56	80	58	64	50	50	39	39	42	51	33	48	35	39	49	49	46	46	45	51	37	37	31	37
24R0082	2022	2	Puyjalon	oui	M	2024	2021	25	49	36	40	52	55	28	40	48	51	49	58	57	57	37	49	73	73	69	72	42	42	42	60	64	64	21	36	45	45	60	60	43	46	53	53	64	79	46	64	68	71	56	74	38	38	49	55	34	34	35	41	16	34	0	0	78	78	71	71	64	67	50	50	39	39	51	51	54	57	35	37	43	49	40	46	36	45	40	40	34	34
24R0083	2023	2	Puyjalon	non	M	2024	2022	25	37	36	52	55	55	37	37	51	51	49	73	54	63	37	49	64	73	69	69	42	42	42	42	64	70	39	39	45	45	66	66	43	49	53	53	73	73	55	55	68	71	62	65	38	38	52	55	34	34	35	38	43	43	0	0	60	60	56	56	61	64	50	56	39	39	42	42	33	33	37	37	43	49	46	46	45	45	37	37	31	37
24R0085	2024	2	Puyjalon	oui	M	2024	2022	25	45	40	40	49	55	28	28	51	51	58	73	51	63	46	46	73	73	69	69	42	42	42	54	64	64	36	39	45	45	57	66	43	43	62	68	73	79	46	64	68	71	56	62	38	41	49	55	34	37	35	41	16	43	42	42	60	60	59	80	64	64	50	56	39	48	42	42	54	57	37	39	49	49	40	46	45	51	37	40	31	34
24R0086	2025	2	Puyjalon	non	F	2024	2021	25	37	52	56	49	52	28	40	51	57	49	73	54	57	37	37	64	73	69	69	42	42	42	42	70	70	36	39	45	45	57	66	49	49	53	62	64	79	46	64	68	71	56	62	38	38	55	55	34	34	35	35	37	43	15	42	60	78	56	56	64	67	50	50	39	51	36	42	33	33	37	39	43	49	46	46	45	45	40	46	31	31
24R0088	2026	2	Puyjalon	non	F	2024	2022	25	25	40	56	52	55	40	40	51	51	43	49	51	54	46	46	64	73	69	69	42	42	54	60	64	64	21	36	42	45	60	60	43	46	53	65	64	73	46	64	68	77	56	62	38	38	49	55	34	34	35	35	31	34	15	42	78	78	71	71	64	67	50	50	39	39	51	51	33	48	35	39	43	49	40	46	45	45	37	37	31	34
24R0089	2027	2	Puyjalon	oui	M	2024	2022	25	45	40	52	52	55	28	28	51	54	49	73	54	63	37	37	64	64	69	69	42	42	54	60	64	64	21	36	45	45	60	69	43	49	62	62	64	79	46	46	68	71	56	56	38	38	52	52	34	34	35	35	43	43	0	0	60	60	59	80	61	67	50	54	39	39	36	42	33	54	39	39	43	49	40	40	45	45	40	46	28	31
24R0090	2028	2	Puyjalon	oui	M	2024	2021	45	65	32	40	49	52	28	37	45	51	73	73	57	63	46	46	64	73	69	69	42	42	42	54	64	67	21	39	45	45	60	69	49	49	53	62	64	67	46	64	68	71	56	56	41	41	52	55	34	34	35	38	43	43	42	42	78	78	65	80	64	64	50	54	39	51	36	51	33	54	37	39	49	49	46	46	30	51	46	46	31	34
24R0091	2029	2	Puyjalon	non	M	2024	2022	25	25	32	36	55	55	28	43	45	51	43	73	54	63	46	49	64	73	69	69	42	42	42	54	64	70	39	42	45	45	66	66	43	46	49	53	73	73	46	46	68	71	56	56	41	41	52	52	34	34	35	35	34	37	15	42	60	78	65	65	67	67	50	56	39	51	36	51	48	54	35	39	49	49	40	46	45	45	40	40	31	37
24R0092	2030	2	Puyjalon	non	M	2024	2021	45	45	32	36	52	52	28	28	51	51	73	73	54	54	37	37	73	73	72	72	42	42	42	42	64	70	36	39	42	45	63	63	43	46	53	53	73	73	46	55	71	71	59	62	38	41	52	55	34	34	35	35	34	43	45	45	60	78	56	59	61	64	50	56	39	39	42	51	33	57	37	37	49	49	40	40	30	45	40	46	34	37
24R0093	2031	2	Puyjalon	non	F	2024	2021	25	45	40	52	49	55	28	40	51	51	49	49	54	57	46	46	73	73	69	72	42	42	54	60	70	70	39	39	42	42	66	66	46	46	53	53	73	73	46	46	68	71	56	62	38	38	55	55	28	34	35	35	31	37	45	45	0	0	59	80	64	67	50	56	39	39	36	36	57	69	35	37	49	49	40	46	45	45	37	40	34	34
24R0094	2032	2	Puyjalon	non	M	2024	2021	25	25	32	56	46	55	37	40	48	51	70	73	57	63	46	46	64	64	69	69	42	42	42	42	64	70	36	39	45	45	60	66	46	49	53	65	67	73	46	67	71	71	56	62	41	41	52	55	34	37	35	35	34	43	0	0	60	60	59	80	64	67	56	56	39	39	51	51	54	57	35	37	49	49	46	46	45	45	37	37	31	31
