Ne																																																																																		
npops = 14																																																																																		
nloci = 41																																																																																		
																																																																																		
	NGS-SSsp2210		NGS-SsaD486		Ssa-1.7		Ssa-10.1		Ssa-10.2		Ssa-11.2		Ssa-11.3		Ssa-11.5		Ssa-11.8		Ssa-12.5		Ssa-13.8		Ssa-14.2		Ssa-14.3		Ssa-14.5		Ssa-14.6		Ssa-14.8		Ssa-15.1		Ssa-15.3		Ssa-15.7		Ssa-17.1		Ssa-18.7		Ssa-19.1		Ssa-19.2		Ssa-19.3		Ssa-2.1		Ssa-2.2		Ssa-2.7		Ssa-20.2		Ssa-21.2		Ssa-22.2		Ssa-22.9		Ssa-22.d31		Ssa-25.11		Ssa-25.2		Ssa-26.1		Ssa-4.d44		Ssa-5.2		Ssa-6.2		Ssa-7.12		Ssa-9.3		Ssa-9.8	
24R0253	25	41	36	40	46	55	37	37	51	51	49	73	63	66	46	49	64	73	69	69	42	42	42	42	64	70	39	39	45	45	66	66	49	49	53	56	79	79	46	64	68	71	62	62	38	41	55	55	28	34	35	41	43	43	?	?	60	78	71	71	64	67	50	56	39	39	42	42	66	66	35	37	43	49	40	40	30	45	40	40	31	37
24R0255	25	45	40	40	55	55	28	37	51	51	49	73	54	63	46	49	64	73	69	72	42	48	54	54	64	70	36	39	42	45	60	66	43	46	53	65	64	73	55	58	71	71	62	62	38	38	49	55	34	34	35	35	34	37	15	42	60	60	80	80	64	67	50	54	39	39	42	48	33	57	35	37	49	49	40	46	30	45	37	37	34	37
24R0258	25	25	36	52	46	55	28	28	45	51	43	43	54	54	37	37	73	73	69	69	42	42	42	60	64	64	21	42	42	42	60	66	43	46	53	53	73	73	46	46	71	71	56	62	38	38	49	55	28	34	35	35	37	43	15	42	78	81	80	80	58	58	50	50	39	39	42	42	33	33	35	37	49	49	40	46	36	45	37	37	34	37
24R0262	37	49	36	40	46	52	37	40	51	51	58	73	54	63	37	46	64	73	69	69	42	48	42	54	64	64	36	36	45	45	57	69	43	46	53	53	73	73	46	46	71	77	62	62	38	38	49	55	34	34	41	41	34	34	42	42	60	78	65	80	58	61	54	54	39	39	42	51	54	57	35	37	49	49	40	46	45	45	37	40	31	31
24R0265	25	25	36	52	52	55	37	40	48	51	58	73	54	66	37	37	64	73	69	72	42	42	54	54	64	64	36	39	45	45	60	66	43	49	56	62	79	79	46	55	68	71	62	62	38	38	52	55	34	34	38	41	31	34	?	?	60	78	59	71	67	67	50	54	39	39	36	57	33	48	35	35	49	49	40	40	45	45	40	40	31	31
24R0266	25	41	36	36	55	55	28	28	51	51	43	73	54	63	37	46	64	73	69	69	42	42	42	54	64	64	39	39	42	45	66	66	46	49	62	62	64	73	55	64	71	71	56	56	38	38	52	55	34	34	35	35	43	46	?	?	78	81	68	71	64	70	50	54	39	39	42	42	33	54	35	37	49	49	40	40	30	45	37	40	31	31
24R0269	25	45	40	40	52	52	40	43	51	51	73	73	66	66	37	46	73	73	69	69	42	48	42	42	64	70	36	36	42	45	57	69	43	49	53	62	64	73	46	64	71	71	56	62	38	38	55	55	34	34	35	38	43	43	?	?	78	78	56	80	58	64	50	50	39	39	42	42	33	33	35	37	49	49	46	46	45	51	37	46	31	37
24R0272	41	45	36	36	52	55	28	28	51	51	43	73	54	63	37	46	64	73	69	69	42	42	42	42	64	64	36	42	42	45	57	66	46	49	53	62	73	76	55	64	71	71	56	56	38	38	55	55	34	34	35	38	43	43	15	42	75	81	71	71	64	64	54	54	39	39	42	42	33	54	37	37	49	49	40	46	30	45	37	40	31	37
24R0276	45	49	40	40	52	55	28	37	51	51	49	49	54	63	37	37	64	73	69	69	42	48	54	54	64	70	36	39	42	42	60	66	43	43	53	65	?	?	46	58	68	71	56	62	38	38	52	55	34	34	35	41	34	34	15	45	60	60	80	83	58	64	50	50	39	39	36	51	57	57	35	37	49	49	40	46	36	45	37	40	34	37
24R0278	25	49	40	40	52	55	37	40	48	51	49	73	54	54	37	46	73	73	69	69	42	42	42	54	64	67	36	36	42	45	57	60	46	49	56	65	73	73	58	58	68	68	56	62	38	38	49	55	34	34	35	35	34	43	15	39	60	78	65	65	64	64	50	56	39	39	36	51	33	33	37	39	49	49	40	46	36	45	37	37	37	37
24R0282	25	45	36	52	52	52	40	40	45	51	49	73	54	63	37	46	64	73	69	72	42	48	42	54	64	64	21	36	45	45	60	69	46	49	53	53	73	73	46	64	71	71	62	65	38	38	52	55	34	34	35	35	43	43	15	42	60	60	65	71	64	64	50	50	39	39	42	57	33	57	35	37	49	49	40	46	36	45	16	37	31	37
24R0284	25	49	40	44	49	55	28	28	45	51	73	73	54	54	37	46	73	73	69	69	42	48	42	54	64	67	21	36	45	45	60	60	43	46	53	68	55	73	46	64	68	68	56	62	38	41	55	55	34	34	35	41	43	43	?	?	60	60	56	80	58	64	50	50	39	51	42	42	48	66	37	39	49	49	40	46	30	45	40	40	31	34
24R0287	37	45	36	40	52	55	28	37	51	51	49	73	63	63	46	46	73	73	63	69	42	42	42	42	67	70	39	39	42	45	63	69	43	49	53	62	64	73	46	46	71	77	56	62	38	38	52	55	34	37	35	35	31	34	39	39	78	78	80	80	64	67	50	56	39	51	42	57	54	57	35	35	49	49	46	46	30	45	37	40	31	37
24R0292	45	49	40	40	55	55	28	37	51	51	49	49	54	63	37	46	64	73	63	69	48	48	54	54	64	64	36	36	42	45	60	60	49	49	62	62	73	79	58	58	68	77	56	62	38	38	49	55	34	34	35	38	34	43	45	45	60	78	65	65	64	67	50	50	39	48	42	51	33	57	35	39	49	49	40	46	36	36	37	37	37	37
24R0296	25	49	36	40	49	49	28	37	45	51	43	49	54	63	37	46	64	73	69	72	42	42	42	54	64	64	36	36	42	45	60	69	46	49	62	62	64	73	46	64	68	71	56	62	38	41	49	55	34	34	35	41	43	43	45	45	60	78	65	65	67	67	54	56	39	39	36	42	33	57	35	37	43	43	40	46	36	45	37	37	31	37
24R0299	25	41	32	40	49	55	37	40	51	57	43	73	63	66	37	37	73	73	69	69	42	42	42	60	64	70	21	39	42	42	60	66	43	46	53	53	73	73	46	55	68	71	56	62	38	38	49	55	28	34	35	35	34	43	45	45	60	81	65	65	58	70	56	56	39	39	42	51	33	54	37	39	49	49	40	46	45	45	37	40	31	37
24R0300	45	49	40	40	52	55	28	40	48	51	49	73	54	54	37	37	73	73	69	69	42	42	42	54	64	64	36	36	42	45	57	60	46	46	49	62	73	73	46	67	71	71	56	62	38	38	55	55	34	34	41	41	16	34	?	?	60	78	80	80	58	67	50	50	39	39	42	51	33	57	37	37	49	49	40	46	30	45	40	46	34	37
24R0302	25	49	40	52	49	55	28	28	51	51	73	73	57	57	46	46	64	64	69	72	42	48	60	60	64	64	21	42	42	42	60	66	43	49	62	65	64	79	46	64	71	71	62	65	38	38	55	55	34	34	35	41	16	43	42	42	60	60	71	71	64	64	50	50	39	39	42	51	54	54	35	39	43	49	40	46	45	45	37	40	31	37
24R0303	25	45	40	40	52	55	37	37	51	51	58	73	54	63	46	49	64	73	69	72	42	42	42	54	64	64	36	39	45	45	63	66	46	46	49	49	73	73	46	55	71	71	56	62	38	41	49	52	34	34	35	35	31	34	39	39	60	60	80	80	64	64	50	56	39	39	42	48	33	33	37	37	49	49	40	46	36	45	37	37	34	37
24R0305	37	49	36	52	55	55	28	37	51	51	49	73	54	63	37	46	64	73	69	69	42	48	42	54	64	64	36	36	42	45	60	60	49	49	62	62	64	73	55	58	68	68	56	56	38	38	49	55	28	34	35	41	34	43	?	?	60	78	80	83	64	64	50	50	39	48	51	51	33	57	37	39	43	49	40	46	45	45	37	37	31	37
24R0308	45	45	40	40	52	55	28	40	51	51	73	73	63	63	37	46	73	73	69	69	42	42	54	54	64	64	36	39	45	45	60	66	43	49	53	53	64	79	46	64	68	71	62	83	38	38	52	55	28	34	35	35	37	43	45	45	78	81	65	80	58	58	50	56	39	39	36	42	33	54	35	37	43	49	40	46	30	30	37	37	31	34
24R0309	25	41	32	44	49	55	37	37	48	51	49	73	54	63	37	46	73	73	69	69	42	42	42	54	64	64	36	36	45	45	60	81	43	49	53	62	64	64	46	64	68	71	56	56	38	41	52	52	28	34	35	41	34	43	?	?	75	81	71	80	64	64	54	56	39	39	36	51	33	33	37	37	49	49	40	40	45	45	40	46	31	34
24R0310	25	49	36	36	49	55	28	37	51	51	43	58	54	54	46	49	73	73	69	69	42	42	54	60	64	64	36	39	42	45	60	66	43	49	53	62	64	73	64	64	68	71	56	56	38	41	49	52	28	34	41	41	16	43	42	42	75	81	65	71	67	70	50	56	39	39	36	57	33	57	37	37	49	49	40	46	45	45	37	37	34	34
24R0311	25	37	36	40	52	55	28	28	45	51	43	49	54	57	37	46	73	73	69	72	42	42	42	54	64	64	21	36	42	45	60	60	43	49	62	68	64	79	64	64	68	71	56	65	38	41	52	55	28	37	41	44	37	43	39	42	78	81	68	80	64	67	50	56	39	39	42	51	33	57	35	37	49	49	40	46	45	54	37	37	34	40
24R0313	25	25	36	36	52	55	28	37	45	51	49	73	54	63	37	46	73	73	72	72	48	48	42	54	64	70	36	39	42	45	60	66	46	49	53	65	73	73	46	58	68	71	56	56	38	38	49	55	34	34	35	35	43	43	45	45	60	78	65	71	64	67	50	54	39	48	36	51	33	33	35	39	43	49	40	46	36	45	37	37	31	37
24R0316	25	25	36	40	52	55	28	40	51	51	43	73	54	63	37	46	64	73	69	69	42	42	42	42	64	64	39	39	42	42	66	66	46	49	53	62	73	76	46	46	71	71	56	56	38	38	55	55	34	34	35	35	43	46	15	42	60	78	71	71	64	64	54	54	39	39	42	42	33	54	35	37	49	49	40	40	30	30	37	40	31	37
24R0319	25	41	36	36	55	55	28	40	51	51	49	73	54	63	37	49	73	73	69	69	42	42	42	54	64	64	39	42	42	42	66	66	46	49	53	62	73	76	46	46	71	71	56	56	38	41	52	55	28	34	35	38	37	43	39	42	75	81	71	80	58	64	54	54	39	39	42	42	33	33	35	37	49	49	40	40	30	45	37	40	31	37
24R0320	45	49	36	40	55	55	28	37	45	51	73	73	54	63	37	37	64	73	69	69	42	42	54	54	64	64	21	36	45	45	60	60	43	49	53	62	64	64	46	46	68	71	56	80	38	38	52	55	28	34	35	35	37	37	45	45	78	81	71	80	61	64	50	56	39	39	36	51	33	54	35	37	49	49	40	46	30	45	37	40	31	37
24R0323	41	49	36	52	46	49	28	37	48	51	58	73	54	63	46	49	73	73	69	72	42	48	54	54	64	64	36	36	42	42	60	60	43	43	62	62	64	76	64	64	71	77	56	62	38	38	55	55	28	34	35	41	16	16	42	42	60	60	59	65	61	70	50	56	39	39	42	57	33	57	35	37	49	49	40	46	30	45	37	37	31	34
24R0326	45	65	36	48	49	49	28	37	51	51	43	73	54	63	46	46	73	73	69	69	42	42	54	54	64	64	36	39	42	45	60	66	43	49	62	68	64	79	46	64	71	71	56	56	41	41	55	55	34	34	35	41	16	43	42	42	78	78	80	80	61	64	50	56	39	39	36	42	33	33	37	37	49	49	40	46	30	45	37	46	31	34
24R0329	25	49	36	52	49	55	28	37	51	51	49	49	54	63	37	46	64	73	69	72	42	48	42	42	64	67	36	39	45	45	57	69	46	49	53	62	73	73	46	46	68	71	62	83	38	38	52	52	34	34	35	35	43	43	45	45	60	78	65	71	64	67	50	56	39	48	36	51	33	57	37	37	43	49	40	40	36	45	37	40	37	37
24R0332	45	49	40	52	49	52	28	40	51	51	43	49	54	63	37	46	73	73	69	69	42	42	42	54	64	64	36	36	42	45	57	60	43	46	49	62	64	73	46	64	71	71	56	62	38	38	49	55	28	34	41	41	16	34	42	42	60	81	65	80	58	67	50	50	39	39	42	57	33	57	35	37	49	49	40	46	45	45	37	40	34	34
24R0336	25	49	52	52	55	55	28	28	51	51	43	49	54	57	46	46	73	73	69	72	42	42	54	54	64	64	36	36	42	45	60	69	43	43	62	62	76	79	55	64	71	71	56	56	38	41	55	55	34	37	35	35	31	43	42	42	78	78	59	71	58	61	50	50	39	39	36	51	33	57	37	39	49	49	40	40	30	45	37	37	34	34
24R0337	25	45	40	52	52	55	40	40	45	51	49	73	54	63	37	37	73	73	69	69	42	48	42	54	64	70	21	39	42	45	60	66	43	49	53	62	64	73	46	64	71	71	62	62	38	38	55	55	34	34	35	41	43	43	39	42	60	60	71	80	58	58	50	54	39	39	42	51	33	57	35	35	43	49	46	46	30	45	37	40	34	37
24R0340	25	49	40	40	49	55	37	37	51	51	49	73	63	63	37	46	64	73	69	69	48	48	42	54	64	64	36	39	45	45	57	66	49	49	65	65	64	73	46	55	68	71	56	62	38	38	49	55	28	34	35	41	31	43	81	81	60	78	65	80	64	67	50	56	39	39	36	51	57	57	35	39	43	49	40	46	36	45	37	46	31	37
24R0343	25	49	36	52	49	55	28	28	45	51	73	73	54	63	37	46	64	64	69	72	42	48	42	54	64	67	36	39	42	45	60	66	43	49	53	62	64	73	55	64	68	71	56	62	38	38	55	55	34	34	35	38	43	43	42	42	60	75	71	80	64	64	50	54	39	39	42	42	48	54	35	37	49	49	40	40	45	45	37	40	31	31
24R0347	25	45	40	56	49	52	28	37	51	51	73	73	63	66	46	46	73	73	63	69	42	42	42	54	64	70	39	39	42	45	63	66	43	49	62	62	64	64	46	55	71	77	56	56	41	41	52	55	28	34	35	35	31	43	39	39	75	78	59	80	64	64	50	56	39	39	42	51	33	54	39	39	49	49	46	46	45	45	37	40	31	31
24R0350	45	49	36	40	55	55	28	37	51	51	49	49	54	54	37	46	73	73	63	69	42	48	42	54	64	64	36	36	42	45	60	60	49	49	62	62	73	79	46	58	68	77	56	62	38	38	55	55	34	34	35	38	34	34	15	39	60	78	65	83	64	67	50	50	39	39	36	42	33	33	35	37	49	49	40	40	36	45	37	37	37	37
24R0354	45	49	40	52	49	52	37	40	51	51	43	49	54	63	37	46	73	73	69	69	42	42	42	60	64	67	36	36	45	45	57	60	43	43	53	53	64	73	46	64	71	71	56	62	38	38	55	55	34	34	35	41	16	34	39	42	60	60	65	80	58	70	50	56	39	39	42	42	33	33	35	35	49	49	40	46	30	45	40	40	34	34
24R0355	25	37	40	52	52	52	28	28	45	45	49	49	54	57	37	46	73	73	69	72	42	48	42	54	64	64	21	36	42	45	57	60	43	43	53	53	64	73	46	64	71	71	56	62	38	41	49	49	34	34	35	35	34	37	39	42	60	81	80	80	64	67	50	50	39	39	36	42	33	57	37	37	49	49	40	46	30	45	37	37	31	37
24R0356	25	45	36	40	52	55	37	40	48	51	43	73	54	63	37	37	73	73	69	72	42	48	42	48	64	64	21	39	45	45	60	66	43	46	53	68	73	73	64	64	71	71	56	62	38	38	52	55	34	34	35	35	37	43	?	?	60	60	56	83	58	64	50	54	39	39	42	42	33	33	35	37	43	49	46	46	45	51	37	46	31	31
24R0359	37	45	32	36	49	52	28	43	51	51	73	73	54	54	37	37	73	73	63	69	42	42	54	54	64	70	36	39	42	45	60	66	43	46	53	62	79	79	46	46	68	71	56	56	38	41	55	55	28	34	38	41	43	43	45	45	78	78	80	80	64	67	50	54	39	51	42	51	33	48	37	39	49	49	40	46	30	30	40	46	31	37
24R0360	25	25	40	40	49	55	28	37	51	51	49	73	63	63	37	46	73	73	69	72	42	48	54	60	64	64	36	36	42	45	60	63	46	49	53	62	73	79	58	64	68	68	56	56	38	41	55	55	34	34	35	35	34	43	45	45	60	78	65	80	64	67	54	56	39	39	36	42	33	57	37	37	43	49	40	40	45	45	37	37	34	37
24R0362	45	49	44	52	49	52	40	40	51	51	43	49	54	63	37	46	73	73	69	69	42	48	42	54	64	64	36	36	42	42	60	63	43	49	53	56	73	79	46	64	71	71	56	56	38	38	49	52	34	34	41	41	16	16	?	?	60	78	56	65	58	70	50	56	39	39	51	57	33	33	35	37	49	49	40	46	36	45	37	40	31	34
24R0370	25	25	40	40	49	52	37	40	51	51	73	73	63	63	37	46	64	73	69	72	42	48	42	42	64	70	36	39	45	45	63	69	46	49	62	68	64	79	46	46	68	68	56	62	38	38	55	55	34	34	35	35	31	34	39	42	60	78	71	80	64	64	50	54	39	39	42	42	33	54	35	39	49	49	40	46	30	45	40	46	31	34
24R0371	25	65	44	52	49	55	28	37	45	51	58	73	54	63	37	37	64	73	69	69	42	42	54	54	64	70	36	39	42	45	57	63	43	43	62	65	73	79	46	46	71	71	56	83	38	38	55	55	34	37	35	35	43	43	39	42	78	78	59	65	64	67	50	50	39	39	42	51	57	57	35	37	49	49	40	40	30	45	37	40	31	34
24R0379	49	65	36	36	49	52	37	37	45	51	43	58	54	54	46	49	73	73	69	69	42	42	42	54	64	70	36	39	42	42	60	66	43	49	53	62	73	79	46	64	71	71	56	56	38	38	49	55	34	37	41	41	37	43	?	?	60	78	59	65	61	67	50	50	39	39	36	42	33	57	35	37	49	49	40	40	45	45	37	46	31	31
24R0381	25	65	36	48	49	52	37	40	48	51	49	73	57	63	37	37	64	73	69	72	42	42	42	42	64	70	36	39	42	45	57	69	49	49	62	65	73	79	46	64	68	68	62	65	38	41	52	52	28	34	35	35	16	34	45	45	60	81	65	68	64	67	56	56	39	48	51	51	57	60	35	37	49	49	40	46	36	54	37	37	31	37
24R0387	25	49	36	36	52	52	28	28	51	51	73	73	63	63	46	46	64	73	69	69	42	42	42	42	64	70	36	36	45	45	57	69	46	49	62	65	64	79	46	55	71	71	56	62	38	38	55	55	34	34	35	35	43	46	42	42	60	78	56	71	58	64	50	54	39	39	42	51	54	54	35	37	49	49	40	46	45	45	37	40	31	31
24R0390	41	45	40	40	52	55	40	40	51	57	49	49	54	54	49	49	73	73	69	69	42	42	42	42	64	67	39	42	42	45	66	69	43	46	53	68	55	73	46	64	71	71	56	56	38	38	52	55	28	28	35	41	34	37	42	42	60	81	71	80	58	64	50	50	39	39	36	42	33	33	35	39	49	49	46	46	30	51	37	37	31	31
24R0393	45	49	36	40	49	52	28	37	51	51	43	49	54	63	37	46	73	73	69	69	42	42	54	54	64	70	36	39	42	42	60	66	43	49	53	53	73	73	46	64	71	71	56	62	38	38	55	55	34	34	41	41	16	43	39	42	60	81	65	80	64	70	50	50	39	39	51	57	33	57	37	37	49	49	40	46	30	36	40	40	34	34
24R0394	25	41	36	40	55	55	28	28	51	51	49	73	54	63	37	49	73	73	69	69	42	42	42	54	64	64	39	39	42	45	66	66	46	49	53	62	73	76	46	46	71	71	56	56	38	38	52	55	34	34	35	35	43	46	42	42	60	75	68	80	64	70	50	50	39	39	42	42	33	33	35	37	49	49	40	40	45	45	37	40	31	37
24R0396	25	25	40	40	49	55	28	37	51	51	49	73	54	63	46	46	73	73	69	72	42	42	54	60	64	64	36	36	42	45	60	63	46	49	53	62	73	79	55	58	68	68	56	62	38	41	55	55	34	34	35	35	34	43	45	45	60	78	65	80	64	67	50	54	39	48	48	51	33	33	37	37	43	49	40	40	36	45	37	37	34	37
24R0400	49	65	36	52	49	55	37	37	51	51	43	58	51	54	37	46	73	73	69	69	42	42	54	60	67	70	36	39	42	45	60	63	49	49	53	68	73	79	46	64	71	71	56	56	38	41	49	55	34	37	35	41	16	43	39	42	78	78	59	80	61	67	50	54	39	39	42	42	33	57	35	37	49	49	40	40	30	30	37	46	31	34
24R0404	37	65	36	40	55	55	37	37	51	51	73	73	54	63	37	37	73	73	69	69	42	42	54	54	67	70	36	39	42	42	60	63	43	49	53	62	73	79	46	46	71	71	56	83	38	41	55	55	34	34	35	35	43	43	42	42	78	81	80	80	61	67	50	56	39	39	36	42	57	57	37	37	49	49	40	40	30	36	37	46	31	34
24R0407	25	49	36	40	52	55	40	43	51	57	49	58	42	63	46	46	73	73	69	69	42	42	42	54	64	70	21	42	45	45	60	66	43	46	65	86	67	79	55	64	68	71	59	86	38	38	52	55	34	34	35	38	34	43	45	45	60	78	56	59	64	64	54	56	39	39	36	42	33	57	35	35	43	49	40	46	45	45	40	46	34	34
24R0408	25	25	52	52	55	55	28	28	45	51	43	49	54	57	37	46	64	73	69	72	42	42	54	54	70	70	39	39	42	45	63	66	43	46	53	62	73	79	64	64	71	71	56	62	38	38	52	55	34	34	35	35	34	43	?	?	78	78	71	80	64	67	50	50	39	48	42	42	33	33	37	39	49	49	40	40	36	45	37	37	31	34
24R0416	25	49	40	52	55	55	37	37	51	51	73	73	54	63	37	37	73	73	69	72	48	48	42	42	64	70	21	39	45	45	60	66	43	46	53	62	73	79	46	64	71	77	56	62	38	41	55	55	34	34	35	41	34	43	?	?	60	78	56	80	58	64	50	50	39	39	42	51	33	57	35	35	43	43	40	46	45	45	37	37	31	34
24R0418	25	49	52	52	49	55	28	40	51	51	58	73	54	57	37	46	64	73	69	72	42	48	42	60	64	70	36	39	42	42	63	63	49	49	53	53	64	73	46	64	71	71	56	56	38	41	49	55	34	37	35	41	16	43	?	?	60	78	56	71	58	64	50	50	39	39	51	57	54	57	37	37	49	49	40	40	30	45	37	40	31	34
24R0419	25	45	40	52	55	55	28	37	51	51	49	73	54	63	46	46	73	73	69	69	42	42	42	54	64	67	36	36	42	45	60	60	43	49	62	62	64	79	46	64	68	77	56	62	38	38	49	52	34	34	38	41	34	43	15	39	81	81	80	80	64	67	50	54	39	51	42	42	33	33	35	35	49	52	46	46	36	45	37	37	34	37
24R0421	25	37	40	40	55	55	28	40	45	48	43	58	54	54	37	37	?	?	69	72	?	?	54	60	64	64	21	36	45	45	57	60	43	43	53	68	73	73	?	?	68	71	56	62	38	41	52	55	28	34	35	41	31	43	?	?	60	78	80	80	61	64	50	56	39	39	51	51	33	57	37	37	49	49	40	46	36	45	16	37	31	37
24R0427	25	49	36	52	52	55	28	37	51	51	49	73	54	63	37	49	?	?	69	69	?	?	54	54	64	64	36	39	45	45	57	66	43	46	53	53	73	73	46	46	71	71	56	56	38	38	49	52	28	34	35	41	34	37	15	39	60	78	71	80	64	87	50	54	39	39	36	42	33	33	35	35	49	49	40	46	45	45	37	40	34	37
24R0429	25	49	40	56	52	52	37	43	51	51	58	73	54	57	37	37	?	?	69	69	42	48	42	42	64	64	36	36	42	45	57	63	46	49	53	62	73	79	46	64	71	71	56	59	41	41	52	55	34	34	35	35	37	43	?	?	78	78	80	80	58	64	50	54	39	39	42	57	33	33	35	37	49	49	46	46	36	45	37	37	31	37
24R0431	25	49	36	52	49	55	28	40	45	51	49	58	54	57	46	49	?	?	69	69	42	48	42	54	64	64	21	36	42	42	60	60	43	46	62	62	64	70	46	64	68	71	56	56	38	41	49	49	28	34	41	41	16	43	45	45	81	81	65	71	64	67	50	50	39	39	36	42	57	57	35	37	43	49	40	46	36	45	37	37	31	34
pop = 2017RO																																																																																		
19R862	45	45	52	52	52	52	40	40	51	57	70	73	63	66	37	46	64	73	69	69	42	42	42	42	64	64	36	39	45	45	69	69	46	46	53	77	73	73	55	58	68	77	56	62	38	38	49	52	28	34	35	44	34	37	39	42	60	78	68	68	67	67	54	58	39	39	36	42	66	66	35	35	43	43	40	40	45	45	40	40	31	37
19R865	45	45	44	44	49	49	40	40	48	48	58	73	66	66	37	46	?	?	69	69	42	42	48	54	64	64	?	?	45	45	?	?	49	49	65	65	73	82	?	?	68	71	83	83	38	38	55	55	28	34	35	44	31	43	39	42	?	?	65	80	64	67	50	50	39	39	51	51	66	66	35	35	43	49	40	46	36	36	37	40	31	31
19R896	25	45	36	52	49	52	40	40	51	57	49	49	51	54	46	46	73	73	69	69	42	42	42	60	64	64	21	36	45	45	60	69	43	46	53	62	73	73	43	67	68	71	56	62	38	41	49	55	28	34	35	35	37	40	15	42	60	78	59	65	64	64	50	56	48	48	36	42	33	57	35	35	49	49	40	46	36	51	37	40	31	?
20R109	25	49	44	52	46	52	40	40	48	57	43	43	54	60	46	46	73	73	69	69	42	48	42	42	64	64	21	39	45	45	60	66	43	46	53	83	73	73	64	64	68	71	56	68	38	38	55	55	34	34	38	44	43	43	42	42	60	81	65	68	64	64	56	56	39	48	36	42	48	60	35	35	49	49	40	46	30	45	37	46	34	34
20R152	45	45	44	52	46	46	40	40	48	57	73	73	63	63	37	49	64	73	69	69	42	42	42	48	64	64	39	42	45	45	63	66	43	49	62	83	73	73	43	67	71	71	56	62	38	38	49	55	34	34	38	44	37	43	39	42	60	81	65	68	58	64	50	56	39	39	36	36	33	60	35	35	49	49	40	40	30	36	40	46	34	34
20R535	45	45	52	52	46	52	28	40	48	51	43	43	54	63	46	46	73	73	69	72	42	45	42	48	64	64	36	39	45	45	63	69	43	46	53	65	73	73	55	58	68	68	59	83	38	38	55	55	34	34	35	35	43	43	39	42	78	78	59	68	64	67	56	56	39	39	51	51	33	60	35	35	43	49	40	46	45	45	37	46	31	34
20R761	37	45	40	40	49	52	40	40	51	51	49	73	57	63	37	46	64	73	69	72	42	42	42	42	64	70	36	42	45	45	57	66	46	46	56	77	73	73	43	46	68	68	56	62	38	38	49	52	28	31	35	44	34	34	39	42	60	78	68	80	64	64	50	56	39	39	51	51	33	57	35	37	49	49	40	46	45	45	37	37	31	31
20R924	25	45	36	44	49	49	40	40	48	57	43	73	54	63	46	46	73	73	69	69	42	42	42	42	64	70	36	39	42	45	66	69	46	46	53	65	55	73	55	64	68	68	59	62	38	44	52	55	28	34	44	44	43	43	39	42	60	78	68	80	64	67	50	56	39	39	36	51	48	60	35	35	43	49	40	46	45	45	37	40	31	34
20R949	45	45	40	52	46	49	40	40	48	51	70	73	42	66	46	46	67	73	63	69	42	45	42	42	64	70	33	42	45	45	66	66	46	46	56	83	55	61	46	64	68	71	80	83	38	38	49	55	34	34	35	38	34	37	39	42	72	81	68	80	64	70	50	56	39	48	36	51	33	66	35	37	43	49	40	46	36	45	37	40	31	31
20R899	25	45	44	52	46	46	40	40	48	51	43	49	54	63	46	49	73	73	69	72	42	42	42	42	64	64	36	39	45	45	66	69	46	49	83	83	73	73	64	64	71	71	62	68	38	38	49	55	34	37	38	38	37	37	42	42	60	60	68	80	58	64	50	56	39	39	36	36	48	60	37	37	49	49	40	46	36	36	37	46	31	31
pop = 2018RO																																																																																		
20R027	25	45	52	52	46	49	40	40	48	57	49	49	66	66	46	46	64	73	69	69	42	42	42	42	64	64	36	39	45	45	57	66	46	46	53	77	73	73	55	64	71	71	59	68	38	38	55	55	28	34	35	35	34	34	42	42	78	81	68	71	58	64	56	56	39	39	36	42	33	54	35	37	49	49	40	40	45	45	37	37	31	31
20R097	45	45	52	56	52	58	40	40	51	51	73	73	57	66	46	46	64	73	69	72	42	42	42	42	64	64	36	36	45	45	57	69	43	43	53	65	73	73	55	64	68	71	62	74	38	38	49	52	34	34	35	35	34	43	42	45	60	60	59	62	64	70	50	56	39	39	36	51	54	66	37	37	43	49	40	46	30	36	37	37	31	31
20R101	25	45	52	52	46	49	28	40	48	57	49	49	57	66	46	46	70	73	69	72	42	48	42	42	64	64	39	42	45	45	66	66	43	43	53	83	73	73	55	55	68	71	56	62	38	38	52	55	28	34	38	38	37	43	42	48	60	81	68	80	64	64	54	56	39	39	42	51	33	45	35	37	49	49	40	49	30	45	37	37	31	37
20R137	45	49	36	56	52	52	40	40	57	57	43	43	54	63	46	46	73	73	69	69	42	42	42	42	64	64	36	36	45	45	57	69	43	46	53	65	73	73	55	58	68	71	56	80	38	38	52	55	34	34	35	44	37	43	42	48	78	78	62	71	64	67	50	50	39	39	36	54	33	60	35	35	43	49	46	46	45	45	37	46	34	34
20R145	45	49	52	52	49	52	40	40	48	51	49	49	57	66	37	46	58	64	69	69	42	42	42	42	64	64	21	39	42	45	60	66	43	46	62	77	73	73	64	64	71	71	56	59	38	38	55	55	28	34	35	35	16	37	42	42	78	81	65	71	58	64	56	56	39	39	36	42	48	54	35	35	49	49	40	46	45	45	37	40	34	37
20R205	45	45	44	52	46	52	28	40	48	57	49	73	63	63	46	46	73	73	69	69	42	42	42	42	64	70	39	39	45	48	66	66	46	49	77	83	73	73	43	67	68	68	59	74	44	44	55	55	28	34	35	35	16	34	42	42	60	81	65	80	64	64	56	58	39	48	51	57	45	60	35	35	49	49	46	46	36	45	37	40	31	34
